iter	RMSE
213	1.654983724
214	1.651016893
215	1.64622711
216	1.642443834
217	1.639896991
218	1.636981445
219	1.63396981
220	1.630505735
221	1.627403595
222	1.623648416
223	1.619716969
224	1.617437512
225	1.615054516
226	1.611992779
227	1.609657966
228	1.607347129
229	1.605326623
230	1.601702679
231	1.598488361
232	1.593488424
233	1.591767725
234	1.588894078
235	1.585180127
236	1.582851351
237	1.579386242
238	1.578673137
239	1.576611557
240	1.573755823
241	1.570926052
242	1.56838372
243	1.565978385
244	1.562918743
245	1.56163743
246	1.557172732
247	1.555252282
248	1.55452587
249	1.549789318
250	1.54684527
251	1.544483317
252	1.542724498
253	1.541810808
254	1.537077405
255	1.534748863
256	1.531901943
257	1.529344173
258	1.526969514
259	1.523948712
260	1.520545962
261	1.517157534
262	1.51387282
263	1.509419683
264	1.507133363
265	1.504149438
266	1.50264429
267	1.500797508
268	1.498459013
269	1.495707095
270	1.493797084
271	1.491058927
272	1.488015441
273	1.484835182
274	1.48202916
275	1.480157378
276	1.478117049
277	1.475188889
278	1.473419809
279	1.470876127
280	1.467864273
281	1.465603157
282	1.463382085
283	1.45977853
284	1.456197489
285	1.454477954
286	1.452635111
287	1.449381404
288	1.44735204
289	1.444980816
290	1.441545693
291	1.439245287
292	1.43584346
293	1.434169983
294	1.430381118
295	1.428265744
296	1.426929878
297	1.423327646
298	1.422790837
299	1.42151348
300	1.417792654
301	1.41607676
302	1.414563268
303	1.412822858
304	1.410095254
305	1.407676277
306	1.405733831
307	1.403337413
308	1.401785599
309	1.399466867
310	1.397471583
311	1.394073011
312	1.39195405
313	1.390331167
314	1.388003422
315	1.38577511
316	1.383708495
317	1.381912947
318	1.3787285
319	1.376495177
320	1.375318224
321	1.373540944
322	1.370985241
323	1.368545036
324	1.365798154
325	1.363153369
326	1.361242712
327	1.359160676
328	1.35654108
329	1.354528799
330	1.353219706
331	1.350600122
332	1.349220892
333	1.346767848
334	1.343642185
335	1.341822918
336	1.33868034
337	1.33676761
338	1.334799153
339	1.332924202
340	1.331430223
341	1.330348353
342	1.327676528
343	1.32626747
344	1.323405221
345	1.321968936
346	1.32017056
347	1.318625198
348	1.315209024
349	1.313137868
350	1.310691566
351	1.307762361
352	1.30479449
353	1.303066797
354	1.301234463
355	1.298561289
356	1.296797225
357	1.294024194
358	1.290900841
359	1.289395862
360	1.286689843
361	1.285135525
362	1.283410606
363	1.281313478
364	1.280724867
365	1.278207499
366	1.276214804
367	1.275342926
368	1.272874596
369	1.272327325
370	1.270706245
371	1.267841663
372	1.265537127
373	1.265202979
374	1.263966268
375	1.262234361
376	1.260811674
377	1.259806941
378	1.257591824
379	1.255139705
380	1.252941141
381	1.250736646
382	1.250151676
383	1.249852107
384	1.248285552
385	1.245382539
386	1.243576061
387	1.241373221
388	1.238763151
389	1.236054529
390	1.235740202
391	1.23411444
392	1.231921875
393	1.23065383
394	1.230122103
395	1.229050357
396	1.227029985
397	1.224696253
398	1.221935083
399	1.219282485
400	1.217295418
401	1.216884846
402	1.214507587
403	1.211918945
404	1.209868497
405	1.209486511
406	1.20795458
407	1.206582279
408	1.204902454
409	1.202522207
410	1.202083852
411	1.200873626
412	1.198196944
413	1.197938494
414	1.196601746
415	1.194277507
416	1.192563915
417	1.191179551
418	1.190842409
419	1.189075263
420	1.18682613
421	1.186562505
422	1.185273148
423	1.18352476
424	1.181151495
425	1.179836394
426	1.178287859
427	1.176403741
428	1.174664674
429	1.172286697
430	1.169955826
431	1.168791117
432	1.16677767
433	1.165405389
434	1.165151217
435	1.164448396
436	1.162895114
437	1.161504797
438	1.159006218
439	1.157468916
440	1.1557612
441	1.154400438
442	1.151946799
443	1.150004617
444	1.148050093
445	1.146668217
446	1.145207218
447	1.144883456
448	1.142908598
449	1.142622949
450	1.141143467
451	1.139298064
452	1.136932818
453	1.134805418
454	1.133465335
455	1.132969493
456	1.131413784
457	1.12963491
458	1.128866262
459	1.127084891
460	1.125508185
461	1.123123897
462	1.121260702
463	1.119403663
464	1.119081529
465	1.117779619
466	1.117453341
467	1.116446204
468	1.114990329
469	1.112981345
470	1.11194854
471	1.110584223
472	1.109108171
473	1.107222361
474	1.106289566
475	1.105482127
476	1.103949123
477	1.102289843
478	1.101010553
479	1.100558491
480	1.098369477
481	1.096214387
482	1.095024557
483	1.092959297
484	1.090712482
485	1.08897493
486	1.087338196
487	1.086110334
488	1.084883041
489	1.082440343
490	1.081154927
491	1.079014511
492	1.077674493
493	1.076138544
494	1.0758675
495	1.074092577
496	1.072276441
497	1.071111166
498	1.069238579
499	1.066821964
500	1.064711827
501	1.063932062
502	1.062960304
503	1.061847457
504	1.060721411
505	1.06036577
506	1.059352843
507	1.058786713
508	1.05727102
509	1.055938365
510	1.053937795
511	1.052329451
512	1.050099806
513	1.0490295
514	1.04759554
515	1.046050704
516	1.044950578
517	1.043345859
518	1.04061973
519	1.040314881
520	1.037419646
521	1.037019818
522	1.036072229
523	1.035260919
524	1.034207745
525	1.032543569
526	1.030736689
527	1.029329533
528	1.028386601
529	1.027411245
530	1.025700022
531	1.024320508
532	1.022130714
533	1.019862254
534	1.019561512
535	1.018542162
536	1.016566878
537	1.013808662
538	1.013313097
539	1.012925155
540	1.011529966
541	1.010827791
542	1.009115863
543	1.007483951
544	1.006545673
545	1.00524311
546	1.004990558
547	1.003728135
548	1.002438715
549	1.001423047
550	1.000550219
551	0.9986888379
552	0.997533799
553	0.9967603643
554	0.9957575898
555	0.9944881043
556	0.9932486676
557	0.9919905015
558	0.9909313336
559	0.9896391314
560	0.9873757702
561	0.9857660958
562	0.9835000511
563	0.9818786307
564	0.9803499712
565	0.9800674387
566	0.9786073185
567	0.9782511592
568	0.9775059688
569	0.9764330576
570	0.9752467211
571	0.9733841807
572	0.9711632408
573	0.9699840362
574	0.9698479944
575	0.9689176744
576	0.9670402885
577	0.9660015139
578	0.9649224011
579	0.9634093676
580	0.9619815281
581	0.9606163672
582	0.9605067906
583	0.9600710282
584	0.9591405744
585	0.9570850866
586	0.9552975233
587	0.9528048465
588	0.9517179791
589	0.9495571246
590	0.9486487897
591	0.9467452122
592	0.9457941241
593	0.9447900743
594	0.9434689573
595	0.9413679152
596	0.9400973608
597	0.9387082393
598	0.936706941
599	0.9352159377
600	0.9346289475
601	0.9329839749
602	0.9318893386
603	0.9303440188
604	0.9296734297
605	0.9289260356
606	0.9280986675
607	0.9270241572
608	0.9268874884
609	0.9256845319
610	0.924423887
611	0.9227913135
612	0.9213153108
613	0.920443987
614	0.9188293253
615	0.9178500388
616	0.9168301453
617	0.9160101079
618	0.915166674
619	0.9138179653
620	0.9129788676
621	0.9117042787
622	0.9102298655
623	0.9100961694
624	0.9090620295
625	0.9079922328
626	0.9068479191
627	0.9054975834
628	0.9033051166
629	0.9024317043
630	0.9009528655
631	0.9001258011
632	0.8988371136
633	0.897228266
634	0.8964822729
635	0.8943426701
636	0.8929410787
637	0.8919806077
638	0.8908638622
639	0.8897152071
640	0.8881240181
641	0.8871769766
642	0.8868275492
643	0.8857191606
644	0.8843515278
645	0.8826434736
646	0.8814058115
647	0.8803776862
648	0.87950898
649	0.8784858075
650	0.8782878409
651	0.8769027559
652	0.8761752968
653	0.8748462978
654	0.8737805781
655	0.8729390038
656	0.8714693878
657	0.8705229607
658	0.8690676468
659	0.8682937997
660	0.8676070635
661	0.8674182127
662	0.8659853489
663	0.8648893003
664	0.8638710616
665	0.8622151476
666	0.8611498996
667	0.8599617028
668	0.8597974731
669	0.8593958335
670	0.8583926403
671	0.857288322
672	0.8560166463
673	0.8553456575
674	0.8535137001
675	0.8520066857
676	0.8508427696
677	0.8483437811
678	0.8481172939
679	0.8473477553
680	0.8454664471
681	0.843794055
682	0.8430180163
683	0.8417605217
684	0.840558615
685	0.8393237952
686	0.8378329186
687	0.8369322529
688	0.8357461128
689	0.8348047223
690	0.8331038288
691	0.8318424766
692	0.8317499853
693	0.8302615681
694	0.8298122356
695	0.8286207739
696	0.8280124034
697	0.8266111534
698	0.8253405306
699	0.8245251429
700	0.8235126328
701	0.8222129913
702	0.8213202324
703	0.8203270793
704	0.8191827095
705	0.8177670981
706	0.8163219036
707	0.815565542
708	0.8137781148
709	0.8127842607
710	0.8116503365
711	0.8106211384
712	0.8091795883
713	0.8085790736
714	0.8070593767
715	0.8059253762
716	0.8050257406
717	0.8040892696
718	0.8031350851
719	0.8016179198
720	0.8002080362
721	0.799414195
722	0.7992452005
723	0.7975815193
724	0.797013787
725	0.7957892887
726	0.7942705526
727	0.7929610129
728	0.7919260731
729	0.7910476409
730	0.7901936283
731	0.7894069778
732	0.7884447143
733	0.7878499971
734	0.7866607364
735	0.7865361794
736	0.7857355589
737	0.7850673603
738	0.7835495447
739	0.7827304905
740	0.7826676812
741	0.7816465397
742	0.7803448639
743	0.7794698271
744	0.7785276446
745	0.7773498002
746	0.7762064879
747	0.7753535713
748	0.7740664823
749	0.7729769656
750	0.7726101537
751	0.771768816
752	0.770958951
753	0.769837748
754	0.7688971389
755	0.7680879635
756	0.7676727009
757	0.7666084423
758	0.7660249681
759	0.7650929111
760	0.7642130762
761	0.7632490526
762	0.7617215217
763	0.7610995657
764	0.7604470062
765	0.759505502
766	0.7587248281
767	0.7578239417
768	0.7563404273
769	0.7554521942
770	0.7549735932
771	0.7543120278
772	0.7528332837
773	0.7519754615
774	0.7511257121
775	0.7497339667
776	0.7484838566
777	0.7473666191
778	0.7468217141
779	0.7454956072
780	0.7449863606
781	0.7447114664
782	0.7435229433
783	0.7427683614
784	0.7420867692
785	0.7416592597
786	0.7406431416
787	0.7402722554
788	0.7387620469
789	0.7386957247
790	0.7379769564
791	0.7379004228
792	0.7368633865
793	0.7360304784
794	0.7347546448
795	0.7335884425
796	0.7325761326
797	0.7319503275
798	0.7317808876
799	0.731057314
800	0.7304343533
801	0.7297406211
802	0.7289903017
803	0.7282357177
804	0.7273999269
805	0.7264162976
806	0.7251696603
807	0.7247441449
808	0.7238163781
809	0.722975127
810	0.7224944024
811	0.7216318016
812	0.7212166442
813	0.7205809513
814	0.7193973002
815	0.7180045927
816	0.7168580808
817	0.716777709
818	0.7157851285
819	0.7150010135
820	0.714168367
821	0.7134620753
822	0.712723816
823	0.7119267152
824	0.7110032598
825	0.7107433522
826	0.7100703109
827	0.7094527027
828	0.7084297788
829	0.7076596878
830	0.7065398347
831	0.705690847
832	0.7055782666
833	0.7050575246
834	0.704066385
835	0.7027340665
836	0.7011977249
837	0.7007333758
838	0.7000635612
839	0.6990140845
840	0.6980169579
841	0.6970301273
842	0.6962235966
843	0.6951324221
844	0.6942953126
845	0.6934989914
846	0.6928446436
847	0.6919136125
848	0.6913280433
849	0.6901623706
850	0.6893419877
851	0.6886547539
852	0.6878918359
853	0.687767215
854	0.6871301579
855	0.6862629049
856	0.6853285209
857	0.6846973029
858	0.6845359244
859	0.6835783746
860	0.6824399121
861	0.6821355403
862	0.6806612243
863	0.6791931092
864	0.678833312
865	0.6778380435
866	0.6772355959
867	0.6766339275
868	0.676110602
869	0.6753306753
870	0.674802707
871	0.6742906117
872	0.6737566408
873	0.672816498
874	0.6718235615
875	0.6711567213
876	0.6700998624
877	0.6696449276
878	0.6689028547
879	0.667704082
880	0.6667687327
881	0.6659936527
882	0.6651590531
883	0.6642203487
884	0.6636170412
885	0.6628253235
886	0.6625171243
887	0.6618496776
888	0.6609428999
889	0.6598994774
890	0.6589711279
891	0.6580260241
892	0.6575969778
893	0.6571815507
894	0.6562812096
895	0.6555040588
896	0.6548460408
897	0.6536894441
898	0.6525483712
899	0.6516085535
900	0.6511126486
901	0.6506715489
902	0.6496651346
903	0.6488267309
904	0.6479997822
905	0.6469225828
906	0.6464964045
907	0.6456087909
908	0.6447317317
909	0.6439654805
910	0.6432563156
911	0.6427315105
912	0.6418842255
913	0.6411694351
914	0.6403945192
915	0.6397520763
916	0.6392871502
917	0.6384535029
918	0.6378345998
919	0.6369804621
920	0.6367144004
921	0.6354030204
922	0.6344583761
923	0.6336545335
924	0.632856496
925	0.6318909544
926	0.6311915864
927	0.6305145631
928	0.6294932975
929	0.6290779948
930	0.6278781779
931	0.6275021822
932	0.626235254
933	0.6254841321
934	0.6243165989
935	0.6235904235
936	0.6232745642
937	0.622138846
938	0.6214247156
939	0.620570358
940	0.6201335034
941	0.6195446704
942	0.6192619843
943	0.6186152675
944	0.6179375036
945	0.6169906995
946	0.6164231261
947	0.6156052601
948	0.61514568
949	0.6149741105
950	0.6146416242
951	0.6142357396
952	0.6134522653
953	0.6126063087
954	0.6120357141
955	0.6112580848
956	0.6103756138
957	0.6091621666
958	0.6086121259
959	0.6082253365
960	0.6078115522
961	0.6070590606
962	0.6061466479
963	0.6053496594
964	0.6043857963
965	0.6036720263
966	0.6022907584
967	0.6014759282
968	0.6006413628
969	0.5999059633
970	0.5990048847
971	0.5983711035
972	0.5976919324
973	0.5971374558
974	0.5960517984
975	0.5953059616
976	0.594598469
977	0.5937906685
978	0.5931112442
979	0.5925143552
980	0.5919046176
981	0.5912371723
982	0.5903111095
983	0.589615723
984	0.5889202185
985	0.5883811002
986	0.5874581482
987	0.5865802191
988	0.5857768661
989	0.5852638703
990	0.5846107231
991	0.5836051442
992	0.583423499
993	0.5826039036
994	0.5821789232
995	0.5817287265
996	0.5811888686
997	0.5804803784
998	0.5798594444
999	0.5792371102
